market,markTwap,indexTwap,evt_block_time
ETHUSD,2859.7860,2858.7200,2022-02-14T02:34:31+00:00
SOLUSD,92.0907,91.8940,2022-02-14T02:29:28+00:00
ETHUSD,2861.2162,2858.7200,2022-02-14T02:29:28+00:00
ETHUSD,2858.9283,2856.1541,2022-02-14T02:24:28+00:00
ETHUSD,2858.0707,2853.4341,2022-02-14T02:19:28+00:00
SOLUSD,91.9803,91.5430,2022-02-14T02:19:28+00:00
SOLUSD,91.7414,91.5542,2022-02-14T02:14:11+00:00
ETHUSD,2854.9288,2850.5600,2022-02-14T02:14:11+00:00
ETHUSD,2851.2199,2848.1277,2022-02-14T02:09:00+00:00
ETHUSD,2847.5159,2845.6873,2022-02-14T02:04:00+00:00
SOLUSD,91.3844,91.5542,2022-02-14T02:04:00+00:00
SOLUSD,91.1927,91.5542,2022-02-14T01:58:59+00:00
ETHUSD,2843.8168,2843.2388,2022-02-14T01:58:59+00:00
ETHUSD,2844.6700,2843.2388,2022-02-14T01:53:59+00:00
SOLUSD,91.1653,91.5542,2022-02-14T01:53:59+00:00
ETHUSD,2848.6551,2846.1955,2022-02-14T01:48:56+00:00
SOLUSD,91.2565,91.6629,2022-02-14T01:48:56+00:00
SOLUSD,91.3204,91.9369,2022-02-14T01:43:55+00:00
ETHUSD,2850.0797,2843.8490,2022-02-14T01:43:55+00:00
SOLUSD,91.5307,92.2833,2022-02-14T01:38:50+00:00
ETHUSD,2850.6498,2844.3675,2022-02-14T01:38:50+00:00
ETHUSD,2852.3606,2847.2854,2022-02-14T01:33:48+00:00
SOLUSD,91.8424,92.5129,2022-02-14T01:33:48+00:00
ETHUSD,2862.3609,2860.9181,2022-02-14T01:28:48+00:00
SOLUSD,92.3027,92.5763,2022-02-14T01:28:48+00:00
ETHUSD,2871.5346,2869.6086,2022-02-14T01:23:44+00:00
SOLUSD,92.5523,92.5763,2022-02-14T01:23:44+00:00
SOLUSD,92.6078,92.5763,2022-02-14T01:18:44+00:00
ETHUSD,2874.9824,2870.6168,2022-02-14T01:18:44+00:00
ETHUSD,2871.5346,2868.7825,2022-02-14T01:13:38+00:00
SOLUSD,92.5615,92.5763,2022-02-14T01:13:38+00:00
ETHUSD,2869.8123,2867.3493,2022-02-14T01:08:33+00:00
ETHUSD,2869.8123,2867.9239,2022-02-14T01:03:32+00:00
SOLUSD,92.4783,92.5763,2022-02-14T01:03:32+00:00
ETHUSD,2870.9604,2863.9208,2022-02-14T00:58:15+00:00
SOLUSD,92.4690,92.5763,2022-02-14T00:58:15+00:00
SOLUSD,92.3951,92.5763,2022-02-14T00:53:12+00:00
ETHUSD,2872.1090,2866.6448,2022-02-14T00:53:12+00:00
SOLUSD,92.4136,92.6003,2022-02-14T00:48:09+00:00
ETHUSD,2873.2580,2869.4633,2022-02-14T00:48:09+00:00
SOLUSD,92.2750,92.7715,2022-02-14T00:43:09+00:00
ETHUSD,2871.8218,2869.0117,2022-02-14T00:43:09+00:00
ETHUSD,2870.9604,2867.7824,2022-02-14T00:38:09+00:00
SOLUSD,92.3304,92.9427,2022-02-14T00:38:09+00:00
ETHUSD,2873.8327,2871.0943,2022-02-14T00:33:09+00:00
SOLUSD,92.4413,93.0773,2022-02-14T00:33:09+00:00
ETHUSD,2883.0432,2879.9261,2022-02-14T00:28:07+00:00
SOLUSD,92.7747,93.0538,2022-02-14T00:28:07+00:00
SOLUSD,92.9511,93.0304,2022-02-14T00:23:06+00:00
ETHUSD,2887.6595,2882.2453,2022-02-14T00:23:06+00:00
SOLUSD,92.8025,93.0200,2022-02-14T00:18:06+00:00
ETHUSD,2881.8903,2877.4286,2022-02-14T00:18:06+00:00
SOLUSD,92.8211,93.0200,2022-02-14T00:13:02+00:00
ETHUSD,2877.8586,2875.1145,2022-02-14T00:13:02+00:00
ETHUSD,2878.7221,2878.4161,2022-02-14T00:08:02+00:00
SOLUSD,92.8582,93.0200,2022-02-14T00:08:02+00:00
SOLUSD,93.1931,93.0200,2022-02-14T00:02:49+00:00
ETHUSD,2886.2161,2884.7128,2022-02-14T00:02:49+00:00
ETHUSD,2889.3925,2887.8155,2022-02-13T23:57:45+00:00
SOLUSD,93.3050,93.0200,2022-02-13T23:57:45+00:00
ETHUSD,2886.7934,2885.4166,2022-02-13T23:52:45+00:00
SOLUSD,93.2210,93.0200,2022-02-13T23:52:45+00:00
ETHUSD,2882.4667,2880.6452,2022-02-13T23:47:30+00:00
SOLUSD,92.8953,93.0200,2022-02-13T23:42:30+00:00
ETHUSD,2879.2979,2877.7940,2022-02-13T23:42:30+00:00
ETHUSD,2879.2979,2875.7284,2022-02-13T23:37:30+00:00
SOLUSD,92.8768,93.0200,2022-02-13T23:37:30+00:00
SOLUSD,93.0069,93.0200,2022-02-13T23:32:00+00:00
ETHUSD,2883.0432,2880.3104,2022-02-13T23:32:00+00:00
SOLUSD,93.0348,93.1546,2022-02-13T23:26:59+00:00
ETHUSD,2884.7734,2881.1020,2022-02-13T23:26:59+00:00
SOLUSD,93.0069,93.3332,2022-02-13T23:21:50+00:00
ETHUSD,2882.1784,2881.5371,2022-02-13T23:21:50+00:00
SOLUSD,92.9604,93.5320,2022-02-13T23:16:43+00:00
ETHUSD,2877.5709,2876.9556,2022-02-13T23:16:43+00:00
ETHUSD,2883.6198,2883.4818,2022-02-13T23:11:43+00:00
SOLUSD,93.1558,93.5400,2022-02-13T23:11:43+00:00
SOLUSD,93.4357,93.5400,2022-02-13T23:06:43+00:00
ETHUSD,2892.5725,2890.4409,2022-02-13T23:06:43+00:00
ETHUSD,2899.8126,2897.1755,2022-02-13T23:01:43+00:00
SOLUSD,93.6883,93.5400,2022-02-13T23:01:43+00:00
ETHUSD,2895.1768,2893.0576,2022-02-13T22:56:41+00:00
SOLUSD,93.6695,93.5400,2022-02-13T22:56:41+00:00
SOLUSD,93.6321,93.5400,2022-02-13T22:51:34+00:00
ETHUSD,2894.5979,2890.9700,2022-02-13T22:51:34+00:00
SOLUSD,93.5759,93.5400,2022-02-13T22:46:32+00:00
ETHUSD,2893.7297,2888.9600,2022-02-13T22:46:32+00:00
ETHUSD,2894.8873,2889.5088,2022-02-13T22:41:30+00:00
SOLUSD,93.5666,93.5400,2022-02-13T22:41:30+00:00
SOLUSD,93.6040,93.5354,2022-02-13T22:36:27+00:00
ETHUSD,2892.2832,2890.0744,2022-02-13T22:36:27+00:00
ETHUSD,2890.2594,2887.5375,2022-02-13T22:26:07+00:00
ETHUSD,2888.2371,2884.3933,2022-02-13T22:21:05+00:00
SOLUSD,93.3610,93.2832,2022-02-13T22:21:05+00:00
SOLUSD,93.1651,93.2832,2022-02-13T22:16:05+00:00
ETHUSD,2884.4850,2879.4140,2022-02-13T22:16:05+00:00
SOLUSD,93.0627,93.2832,2022-02-13T22:05:53+00:00
ETHUSD,2883.3315,2877.9366,2022-02-13T22:05:53+00:00
ETHUSD,2883.9082,2880.7685,2022-02-13T22:00:43+00:00
ETHUSD,2886.2161,2882.2189,2022-02-13T21:55:23+00:00
SOLUSD,93.1558,93.2832,2022-02-13T21:55:23+00:00
ETHUSD,2884.4850,2880.7011,2022-02-13T21:50:19+00:00
SOLUSD,92.8953,93.2832,2022-02-13T21:40:02+00:00
ETHUSD,2883.6198,2879.1982,2022-02-13T21:40:02+00:00
ETHUSD,2887.0821,2881.3870,2022-02-13T21:35:02+00:00
SOLUSD,92.9976,93.5254,2022-02-13T21:29:53+00:00
ETHUSD,2889.1036,2885.7187,2022-02-13T21:29:53+00:00
ETHUSD,2892.2832,2892.5514,2022-02-13T21:24:43+00:00
SOLUSD,93.2397,93.6886,2022-02-13T21:24:43+00:00
ETHUSD,2897.4938,2897.1044,2022-02-13T21:19:34+00:00
SOLUSD,93.6134,93.3852,2022-02-13T21:14:34+00:00
ETHUSD,2903.0040,2901.6176,2022-02-13T21:14:34+00:00
ETHUSD,2902.7137,2899.0156,2022-02-13T21:09:34+00:00
SOLUSD,93.4544,93.1774,2022-02-13T21:09:34+00:00
ETHUSD,2898.3631,2895.9067,2022-02-13T21:04:30+00:00
SOLUSD,93.2490,93.1338,2022-02-13T21:04:30+00:00
ETHUSD,2894.0190,2890.6567,2022-02-13T20:59:30+00:00
SOLUSD,93.0813,93.1338,2022-02-13T20:59:30+00:00
ETHUSD,2893.4403,2890.2500,2022-02-13T20:54:30+00:00
ETHUSD,2895.4663,2891.4717,2022-02-13T20:49:10+00:00
ETHUSD,2896.3351,2892.7392,2022-02-13T20:44:05+00:00
SOLUSD,93.1651,93.1338,2022-02-13T20:44:05+00:00
ETHUSD,2897.7835,2893.9900,2022-02-13T20:39:04+00:00
SOLUSD,93.3516,93.1338,2022-02-13T20:39:04+00:00
SOLUSD,93.3329,93.0398,2022-02-13T20:34:00+00:00
ETHUSD,2891.4157,2886.8679,2022-02-13T20:28:53+00:00
SOLUSD,93.2490,92.8475,2022-02-13T20:28:53+00:00
ETHUSD,2884.1966,2879.4182,2022-02-13T20:23:49+00:00
SOLUSD,92.9604,92.6005,2022-02-13T20:23:49+00:00
SOLUSD,92.7376,92.3513,2022-02-13T20:18:45+00:00
ETHUSD,2877.5709,2872.2310,2022-02-13T20:18:45+00:00
SOLUSD,92.3951,92.1903,2022-02-13T20:13:43+00:00
ETHUSD,2865.5110,2862.5684,2022-02-13T20:13:43+00:00
SOLUSD,92.2381,92.0303,2022-02-13T20:08:43+00:00
ETHUSD,2860.6440,2857.8237,2022-02-13T20:08:43+00:00
SOLUSD,92.1644,92.0900,2022-02-13T20:03:43+00:00
ETHUSD,2856.6421,2853.2607,2022-02-13T20:03:43+00:00
ETHUSD,2855.4998,2851.1505,2022-02-13T19:58:43+00:00
SOLUSD,92.1460,92.1180,2022-02-13T19:58:43+00:00
ETHUSD,2850.0797,2846.4593,2022-02-13T19:53:32+00:00
SOLUSD,91.9987,92.2954,2022-02-13T19:53:32+00:00
ETHUSD,2849.7948,2845.9314,2022-02-13T19:48:30+00:00
SOLUSD,91.9435,92.4676,2022-02-13T19:48:30+00:00
ETHUSD,2851.5051,2850.8261,2022-02-13T19:43:21+00:00
SOLUSD,92.0171,92.6439,2022-02-13T19:43:21+00:00
ETHUSD,2857.4992,2855.6661,2022-02-13T19:38:21+00:00
SOLUSD,92.2289,92.5699,2022-02-13T19:38:21+00:00
SOLUSD,92.4320,92.3722,2022-02-13T19:33:20+00:00
ETHUSD,2861.5023,2860.9714,2022-02-13T19:33:20+00:00
ETHUSD,2865.7976,2863.5700,2022-02-13T19:28:19+00:00
SOLUSD,92.4875,92.1745,2022-02-13T19:28:19+00:00
ETHUSD,2865.5110,2863.7609,2022-02-13T19:23:19+00:00
SOLUSD,92.4783,91.9938,2022-02-13T19:23:19+00:00
SOLUSD,92.3212,92.0123,2022-02-13T19:18:10+00:00
ETHUSD,2862.9334,2861.2133,2022-02-13T19:18:10+00:00
SOLUSD,92.2474,92.0123,2022-02-13T19:13:10+00:00
ETHUSD,2860.9301,2858.7400,2022-02-13T19:13:10+00:00
SOLUSD,92.1275,92.0809,2022-02-13T19:08:04+00:00
ETHUSD,2858.9283,2856.5249,2022-02-13T19:08:04+00:00
ETHUSD,2853.7871,2851.8873,2022-02-13T19:03:04+00:00
SOLUSD,91.9895,92.2468,2022-02-13T19:03:04+00:00
SOLUSD,91.9343,92.4659,2022-02-13T18:58:02+00:00
ETHUSD,2851.7902,2849.2340,2022-02-13T18:58:02+00:00
SOLUSD,92.0171,92.8846,2022-02-13T18:52:58+00:00
ETHUSD,2853.5017,2848.8793,2022-02-13T18:52:58+00:00
ETHUSD,2867.8042,2861.9222,2022-02-13T18:47:56+00:00
SOLUSD,92.4875,93.3208,2022-02-13T18:47:56+00:00
ETHUSD,2881.6021,2876.0276,2022-02-13T18:42:49+00:00
SOLUSD,92.9511,93.7642,2022-02-13T18:42:49+00:00
SOLUSD,93.3703,93.8100,2022-02-13T18:37:47+00:00
ETHUSD,2894.0190,2889.9800,2022-02-13T18:37:47+00:00
SOLUSD,93.5479,93.7687,2022-02-13T18:32:47+00:00
ETHUSD,2896.9144,2894.5501,2022-02-13T18:32:47+00:00
ETHUSD,2896.9144,2896.5467,2022-02-13T18:27:45+00:00
ETHUSD,2899.5226,2898.5300,2022-02-13T18:22:45+00:00
SOLUSD,93.8195,93.6505,2022-02-13T18:22:45+00:00
ETHUSD,2899.5226,2896.4595,2022-02-13T18:17:45+00:00
SOLUSD,93.7820,93.6332,2022-02-13T18:17:45+00:00
ETHUSD,2897.4938,2894.3395,2022-02-13T18:12:45+00:00
SOLUSD,93.6321,93.6332,2022-02-13T18:12:45+00:00
ETHUSD,2894.0190,2890.3268,2022-02-13T18:07:38+00:00
SOLUSD,93.5198,93.6332,2022-02-13T18:07:38+00:00
ETHUSD,2891.7049,2890.2726,2022-02-13T18:02:26+00:00
SOLUSD,93.4824,93.6332,2022-02-13T18:02:26+00:00
SOLUSD,93.4730,93.6332,2022-02-13T17:57:25+00:00
ETHUSD,2892.8617,2888.5080,2022-02-13T17:57:25+00:00
SOLUSD,93.4824,93.6332,2022-02-13T17:52:24+00:00
ETHUSD,2892.2832,2888.6524,2022-02-13T17:52:24+00:00
SOLUSD,93.3423,93.6332,2022-02-13T17:47:22+00:00
ETHUSD,2889.3925,2886.8215,2022-02-13T17:47:22+00:00
ETHUSD,2887.3708,2886.8215,2022-02-13T17:42:21+00:00
SOLUSD,93.3236,93.6332,2022-02-13T17:37:16+00:00
ETHUSD,2885.3504,2884.5421,2022-02-13T17:37:16+00:00
SOLUSD,93.2863,93.6332,2022-02-13T17:32:15+00:00
ETHUSD,2883.6198,2879.8122,2022-02-13T17:32:15+00:00
SOLUSD,93.0348,93.6332,2022-02-13T17:27:09+00:00
ETHUSD,2876.9954,2874.1437,2022-02-13T17:27:09+00:00
ETHUSD,2875.2699,2873.5387,2022-02-13T17:22:07+00:00
SOLUSD,93.1185,93.6332,2022-02-13T17:22:07+00:00
SOLUSD,93.3050,93.7889,2022-02-13T17:17:07+00:00
ETHUSD,2875.2699,2875.4091,2022-02-13T17:17:07+00:00
ETHUSD,2881.6021,2881.2667,2022-02-13T17:12:07+00:00
SOLUSD,93.6883,93.9506,2022-02-13T17:12:07+00:00
ETHUSD,2886.2161,2884.4633,2022-02-13T17:07:07+00:00
SOLUSD,93.9697,94.1182,2022-02-13T17:02:07+00:00
ETHUSD,2890.5485,2887.6600,2022-02-13T17:02:07+00:00
SOLUSD,94.0073,94.1182,2022-02-13T16:57:07+00:00
ETHUSD,2890.8375,2885.3705,2022-02-13T16:57:07+00:00
ETHUSD,2887.0821,2885.1596,2022-02-13T16:51:58+00:00
SOLUSD,93.8195,94.1182,2022-02-13T16:51:58+00:00
SOLUSD,93.8383,94.1182,2022-02-13T16:46:56+00:00
SOLUSD,93.8477,94.2894,2022-02-13T16:41:56+00:00
ETHUSD,2888.5259,2887.2862,2022-02-13T16:41:56+00:00
SOLUSD,93.9885,94.4654,2022-02-13T16:36:56+00:00
ETHUSD,2891.1266,2889.5641,2022-02-13T16:36:56+00:00
ETHUSD,2892.8617,2893.9585,2022-02-13T16:31:48+00:00
SOLUSD,94.1861,94.9572,2022-02-13T16:26:45+00:00
SOLUSD,94.4974,95.2349,2022-02-13T16:21:45+00:00
ETHUSD,2898.3631,2900.3400,2022-02-13T16:21:45+00:00
SOLUSD,94.6298,95.6060,2022-02-13T16:16:45+00:00
ETHUSD,2899.5226,2900.2933,2022-02-13T16:16:45+00:00
SOLUSD,95.0566,95.8089,2022-02-13T16:11:45+00:00
ETHUSD,2907.9430,2907.1300,2022-02-13T16:11:45+00:00
SOLUSD,95.3612,95.9753,2022-02-13T16:06:45+00:00
ETHUSD,2917.5546,2915.9367,2022-02-13T16:06:45+00:00
ETHUSD,2928.3690,2926.8767,2022-02-13T16:01:45+00:00
SOLUSD,95.7817,95.9753,2022-02-13T16:01:45+00:00
ETHUSD,2931.5918,2930.9333,2022-02-13T15:56:45+00:00
SOLUSD,95.9351,95.9753,2022-02-13T15:56:45+00:00
ETHUSD,2934.2313,2933.0200,2022-02-13T15:51:45+00:00
SOLUSD,96.0599,95.9753,2022-02-13T15:51:45+00:00
SOLUSD,96.0311,95.9753,2022-02-13T15:41:41+00:00
ETHUSD,2939.5174,2937.4200,2022-02-13T15:41:41+00:00
SOLUSD,95.9255,95.9753,2022-02-13T15:36:41+00:00
ETHUSD,2938.6357,2937.6232,2022-02-13T15:36:41+00:00
SOLUSD,95.8200,95.9753,2022-02-13T15:31:39+00:00
ETHUSD,2935.4052,2935.5293,2022-02-13T15:31:39+00:00
SOLUSD,95.8200,95.9753,2022-02-13T15:26:29+00:00
ETHUSD,2935.6987,2936.0365,2022-02-13T15:26:29+00:00
SOLUSD,95.8584,95.9753,2022-02-13T15:21:26+00:00
ETHUSD,2939.5174,2938.7467,2022-02-13T15:21:26+00:00
SOLUSD,95.9351,95.9753,2022-02-13T15:16:26+00:00
ETHUSD,2943.0468,2941.4300,2022-02-13T15:16:26+00:00
ETHUSD,2940.9875,2939.0821,2022-02-13T15:11:26+00:00
ETHUSD,2926.0274,2923.6594,2022-02-13T15:01:07+00:00
ETHUSD,2921.9340,2920.3615,2022-02-13T14:55:58+00:00
SOLUSD,95.7817,95.9753,2022-02-13T14:55:58+00:00
ETHUSD,2923.3953,2922.4579,2022-02-13T14:50:57+00:00
SOLUSD,95.8296,96.1391,2022-02-13T14:50:57+00:00
SOLUSD,95.8392,96.3812,2022-02-13T14:45:54+00:00
ETHUSD,2922.5184,2924.7792,2022-02-13T14:45:54+00:00
ETHUSD,2927.7834,2930.7497,2022-02-13T14:40:53+00:00
SOLUSD,95.9831,96.6217,2022-02-13T14:40:53+00:00
SOLUSD,96.2811,96.6869,2022-02-13T14:35:50+00:00
ETHUSD,2933.6446,2936.8776,2022-02-13T14:35:50+00:00
SOLUSD,96.5607,96.6183,2022-02-13T14:30:48+00:00
ETHUSD,2941.2816,2942.7700,2022-02-13T14:30:48+00:00
SOLUSD,96.5607,96.5495,2022-02-13T14:25:45+00:00
ETHUSD,2942.4583,2943.4977,2022-02-13T14:25:45+00:00
SOLUSD,96.4642,96.4900,2022-02-13T14:20:40+00:00
ETHUSD,2943.6354,2944.2500,2022-02-13T14:20:40+00:00
SOLUSD,96.4449,96.4900,2022-02-13T14:15:40+00:00
ETHUSD,2946.5804,2944.3853,2022-02-13T14:15:40+00:00
ETHUSD,2946.8750,2943.7376,2022-02-13T14:10:38+00:00
SOLUSD,96.3485,96.4900,2022-02-13T13:59:56+00:00
ETHUSD,2943.3411,2942.4480,2022-02-13T13:59:56+00:00
ETHUSD,2941.8699,2941.1000,2022-02-13T13:49:37+00:00
ETHUSD,2948.0540,2944.4068,2022-02-13T13:39:01+00:00
SOLUSD,96.5317,96.4900,2022-02-13T13:33:58+00:00
ETHUSD,2949.2334,2945.4505,2022-02-13T13:33:58+00:00
ETHUSD,2948.0540,2944.2000,2022-02-13T13:28:53+00:00
ETHUSD,2945.4021,2942.2232,2022-02-13T13:23:45+00:00
SOLUSD,96.4545,96.4900,2022-02-13T13:23:45+00:00
ETHUSD,2943.0468,2940.1431,2022-02-13T13:18:43+00:00
ETHUSD,2938.0481,2936.0759,2022-02-13T13:08:32+00:00
SOLUSD,96.2329,96.4900,2022-02-13T13:08:32+00:00
ETHUSD,2939.8114,2938.7460,2022-02-13T13:03:32+00:00
SOLUSD,96.3003,96.4900,2022-02-13T13:03:32+00:00
ETHUSD,2945.1075,2943.5872,2022-02-13T12:58:29+00:00
SOLUSD,96.4642,96.4900,2022-02-13T12:58:29+00:00
ETHUSD,2947.1697,2944.3636,2022-02-13T12:53:19+00:00
SOLUSD,96.5028,96.4900,2022-02-13T12:53:19+00:00
ETHUSD,2943.9298,2941.0933,2022-02-13T12:48:15+00:00
SOLUSD,96.4931,96.4900,2022-02-13T12:48:15+00:00
SOLUSD,96.4545,96.4900,2022-02-13T12:43:15+00:00
ETHUSD,2941.8699,2937.8500,2022-02-13T12:43:15+00:00
ETHUSD,2942.1641,2936.6300,2022-02-13T12:38:15+00:00
ETHUSD,2943.0468,2936.2569,2022-02-13T12:32:53+00:00
SOLUSD,96.4642,96.4377,2022-02-13T12:27:50+00:00
ETHUSD,2940.1054,2935.8697,2022-02-13T12:27:50+00:00
SOLUSD,96.3870,96.4072,2022-02-13T12:22:45+00:00
ETHUSD,2937.7543,2935.4800,2022-02-13T12:22:45+00:00
SOLUSD,96.3388,96.4000,2022-02-13T12:17:38+00:00
ETHUSD,2936.8732,2935.4800,2022-02-13T12:17:38+00:00
ETHUSD,2934.8182,2932.9895,2022-02-13T12:12:33+00:00
SOLUSD,96.2522,96.4000,2022-02-13T12:12:33+00:00
ETHUSD,2933.3512,2932.8300,2022-02-13T12:02:26+00:00
SOLUSD,96.1752,96.4000,2022-02-13T12:02:26+00:00
ETHUSD,2935.9923,2938.0753,2022-02-13T11:57:26+00:00
SOLUSD,96.2907,96.4000,2022-02-13T11:57:26+00:00
SOLUSD,96.3677,96.4000,2022-02-13T11:52:20+00:00
ETHUSD,2939.8114,2940.9721,2022-02-13T11:52:20+00:00
SOLUSD,96.4449,96.4000,2022-02-13T11:47:16+00:00
ETHUSD,2945.9912,2940.6837,2022-02-13T11:42:04+00:00
SOLUSD,96.5993,96.4000,2022-02-13T11:36:54+00:00
ETHUSD,2945.4021,2939.0200,2022-02-13T11:36:54+00:00
ETHUSD,2941.5757,2936.5177,2022-02-13T11:31:45+00:00
SOLUSD,96.5896,96.4000,2022-02-13T11:31:45+00:00
ETHUSD,2937.4606,2935.1077,2022-02-13T11:26:45+00:00
SOLUSD,96.3388,96.4000,2022-02-13T11:21:39+00:00
ETHUSD,2935.1117,2933.6933,2022-02-13T11:21:39+00:00
ETHUSD,2934.8182,2934.8600,2022-02-13T11:16:39+00:00
SOLUSD,96.2714,96.4000,2022-02-13T11:16:39+00:00
ETHUSD,2934.2313,2929.9248,2022-02-13T11:01:25+00:00
SOLUSD,96.4545,96.4000,2022-02-13T11:01:25+00:00
ETHUSD,2934.2313,2929.7560,2022-02-13T10:56:22+00:00
SOLUSD,96.4931,96.4000,2022-02-13T10:56:22+00:00
SOLUSD,96.4835,96.3660,2022-02-13T10:51:16+00:00
SOLUSD,96.5221,96.1937,2022-02-13T10:46:12+00:00
ETHUSD,2934.8182,2934.6698,2022-02-13T10:46:12+00:00
ETHUSD,2930.1265,2928.6634,2022-02-13T10:41:09+00:00
ETHUSD,2925.1497,2922.5964,2022-02-13T10:36:09+00:00
ETHUSD,2920.1815,2916.4687,2022-02-13T10:31:06+00:00
SOLUSD,95.8488,95.9203,2022-02-13T10:31:06+00:00
SOLUSD,95.7721,96.0226,2022-02-13T10:26:05+00:00
SOLUSD,95.7817,96.2237,2022-02-13T10:20:53+00:00
SOLUSD,95.8488,96.3882,2022-02-13T10:15:48+00:00
ETHUSD,2915.5131,2910.6461,2022-02-13T10:15:48+00:00
SOLUSD,95.9543,96.4813,2022-02-13T10:10:47+00:00
ETHUSD,2914.9301,2913.1809,2022-02-13T10:10:47+00:00
ETHUSD,2917.8464,2915.3986,2022-02-13T10:05:43+00:00
SOLUSD,96.1175,96.4700,2022-02-13T10:05:43+00:00
ETHUSD,2919.5975,2917.6212,2022-02-13T10:00:36+00:00
SOLUSD,96.3292,96.4700,2022-02-13T09:55:36+00:00
ETHUSD,2923.3953,2917.1617,2022-02-13T09:55:36+00:00
ETHUSD,2925.4423,2919.6296,2022-02-13T09:45:26+00:00
ETHUSD,2926.3200,2922.1223,2022-02-13T09:40:26+00:00
SOLUSD,96.6476,96.4700,2022-02-13T09:35:23+00:00
ETHUSD,2927.4907,2923.8404,2022-02-13T09:35:23+00:00
ETHUSD,2926.0274,2922.9883,2022-02-13T09:30:15+00:00
ETHUSD,2926.0274,2922.1500,2022-02-13T09:25:12+00:00
SOLUSD,96.5993,96.4700,2022-02-13T09:20:07+00:00
ETHUSD,2926.3200,2924.4933,2022-02-13T09:15:07+00:00
SOLUSD,96.6186,96.4700,2022-02-13T09:10:07+00:00
ETHUSD,2927.1980,2926.8367,2022-02-13T09:10:07+00:00
SOLUSD,96.6573,96.4700,2022-02-13T09:05:07+00:00
ETHUSD,2928.9547,2929.1800,2022-02-13T09:05:07+00:00
ETHUSD,2930.4195,2928.3622,2022-02-13T09:00:05+00:00
ETHUSD,2930.7125,2927.5388,2022-02-13T08:55:05+00:00
SOLUSD,96.6669,96.4700,2022-02-13T08:50:03+00:00
ETHUSD,2931.5918,2926.7100,2022-02-13T08:45:02+00:00
SOLUSD,96.5607,96.4700,2022-02-13T08:45:02+00:00
ETHUSD,2928.6619,2924.5400,2022-02-13T08:40:00+00:00
SOLUSD,96.4642,96.4700,2022-02-13T08:40:00+00:00
ETHUSD,2927.7834,2924.1297,2022-02-13T08:30:00+00:00
ETHUSD,2928.0762,2922.7478,2022-02-13T08:24:44+00:00
ETHUSD,2925.1497,2919.7920,2022-02-13T08:19:30+00:00
SOLUSD,96.1560,96.3900,2022-02-13T08:13:39+00:00
ETHUSD,2920.7655,2917.8500,2022-02-13T08:13:39+00:00
SOLUSD,96.2329,96.3900,2022-02-13T08:08:39+00:00
ETHUSD,2922.8107,2920.7933,2022-02-13T08:08:39+00:00
ETHUSD,2924.8573,2921.6500,2022-02-13T08:03:39+00:00
SOLUSD,96.2522,96.3900,2022-02-13T07:58:39+00:00
ETHUSD,2925.7348,2921.6500,2022-02-13T07:58:39+00:00
ETHUSD,2923.1030,2919.6645,2022-02-13T07:53:38+00:00
SOLUSD,96.1945,96.3900,2022-02-13T07:53:38+00:00
ETHUSD,2920.7655,2919.5409,2022-02-13T07:48:30+00:00
SOLUSD,96.2233,96.3900,2022-02-13T07:48:30+00:00
ETHUSD,2920.7655,2919.5609,2022-02-13T07:43:30+00:00
ETHUSD,2922.5184,2921.7100,2022-02-13T07:38:17+00:00
SOLUSD,96.3196,96.3900,2022-02-13T07:38:17+00:00
ETHUSD,2924.2724,2921.4235,2022-02-13T07:33:15+00:00
SOLUSD,96.4738,96.3900,2022-02-13T07:28:08+00:00
ETHUSD,2924.8573,2921.1233,2022-02-13T07:28:08+00:00
ETHUSD,2926.0274,2920.8300,2022-02-13T07:23:08+00:00
SOLUSD,96.5124,96.3900,2022-02-13T07:23:08+00:00
SOLUSD,96.4642,96.3900,2022-02-13T07:18:00+00:00
ETHUSD,2926.3200,2920.8300,2022-02-13T07:18:00+00:00
ETHUSD,2926.6126,2922.9970,2022-02-13T07:13:00+00:00
SOLUSD,96.4063,96.3900,2022-02-13T07:07:58+00:00
ETHUSD,2926.3200,2925.1930,2022-02-13T07:07:58+00:00
ETHUSD,2928.3690,2925.3105,2022-02-13T06:57:47+00:00
SOLUSD,96.4159,96.3900,2022-02-13T06:57:47+00:00
ETHUSD,2927.4907,2923.1616,2022-02-13T06:52:43+00:00
SOLUSD,96.2618,96.0989,2022-02-13T06:47:39+00:00
ETHUSD,2924.2724,2918.6150,2022-02-13T06:47:39+00:00
SOLUSD,95.9831,95.8900,2022-02-13T06:37:23+00:00
ETHUSD,2914.9301,2909.1324,2022-02-13T06:37:23+00:00
SOLUSD,95.8488,95.8328,2022-02-13T06:32:21+00:00
ETHUSD,2911.7256,2906.9700,2022-02-13T06:32:21+00:00
ETHUSD,2911.4345,2908.9902,2022-02-13T06:27:15+00:00
SOLUSD,95.7817,95.6720,2022-02-13T06:22:09+00:00
ETHUSD,2913.4731,2914.6220,2022-02-13T06:17:09+00:00
ETHUSD,2915.5131,2915.3705,2022-02-13T06:12:05+00:00
SOLUSD,95.7243,95.6700,2022-02-13T06:07:03+00:00
ETHUSD,2916.6795,2915.3705,2022-02-13T06:07:03+00:00
SOLUSD,95.7721,95.6700,2022-02-13T06:02:02+00:00
ETHUSD,2915.5131,2913.5450,2022-02-13T06:02:02+00:00
